image_filename,has_detection,person_detected,object_detected,vehicle_detected,animal_detected,food_detected,face_count,gray_histogram,gray_median,hue_histogram,hue_median,saturation_histogram,saturation_median,value_histogram,value_median,edges
https_i.ytimg.comvi-_jlqATo9eodefault.jpg,True,True,True,False,False,False,1,[0.23104575 0.17777778 0.22667484 0.28223039 0.08227124],122.0,[0.26568627 0.00551471 0.07022059 0.10906863 0.5495098 ],153.0,[0.17622549 0.17867647 0.33921569 0.18235294 0.12352941],122.0,[0.26752451 0.30122549 0.15073529 0.16188725 0.11862745],83.0,0.23370098039215687
https_i.ytimg.comvi-a12nTEcoqEdefault.jpg,True,True,False,False,False,False,1,[0.35637255 0.2500817  0.19934641 0.16364379 0.03055556],78.0,[0.31654412 0.01433824 0.01789216 0.24019608 0.41102941],129.0,[0.17267157 0.55735294 0.17046569 0.04546569 0.05404412],78.0,[0.5745098  0.17071078 0.1375     0.07965686 0.03762255],41.0,0.1508578431372549
https_i.ytimg.comvi-bx_vG94LSodefault.jpg,True,True,True,False,False,False,0,[0.51486928 0.2189951  0.15878268 0.06107026 0.04628268],47.0,[0.8879902  0.06458333 0.02022059 0.0120098  0.01519608],22.0,[0.04901961 0.38958333 0.30367647 0.13541667 0.12230392],107.0,[0.55208333 0.23970588 0.15870098 0.03296569 0.01654412],44.0,0.12205882352941176
https_i.ytimg.comvi-cQoGwpDBPsdefault.jpg,True,True,True,False,False,False,0,[0.38386438 0.12013889 0.24571078 0.1628268  0.08745915],101.0,[0.31789216 0.00306373 0.03566176 0.52683824 0.11654412],115.0,[0.75453431 0.13296569 0.09938725 0.01090686 0.00220588],17.0,[0.10428922 0.21397059 0.06176471 0.47696078 0.14301471],191.0,0.08186274509803922
https_i.ytimg.comvi-crLmRLgeNEdefault.jpg,True,False,True,False,False,False,0,[0.12352941 0.25735294 0.4753268  0.10972222 0.03406863],105.0,[0.00490196 0.00502451 0.71286765 0.26151961 0.01568627],103.0,[0.14289216 0.20870098 0.44828431 0.12438725 0.07573529],121.0,[0.22230392 0.27083333 0.28272059 0.19767157 0.02647059],102.0,0.08848039215686275
https_i.ytimg.comvi-e-xXN-tcFUdefault.jpg,True,True,False,False,False,False,1,[0.36593137 0.20465686 0.18304739 0.14812092 0.09824346],80.0,"[9.96323529e-01 1.59313725e-03 0.00000000e+00 2.45098039e-04
 1.83823529e-03]",9.0,[0.05196078 0.4807598  0.27977941 0.14632353 0.04117647],96.0,[0.04852941 0.12953431 0.26176471 0.29007353 0.27009804],162.0,0.18970588235294117
https_i.ytimg.comvi-gfGtIHfU7Adefault.jpg,False,False,False,False,False,False,0,[0.34138072 0.17937092 0.31809641 0.10179739 0.05935458],95.0,[0.49889706 0.12034314 0.04289216 0.25723039 0.08063725],36.0,[0.33063725 0.24485294 0.26360294 0.10036765 0.06053922],81.0,[0.11960784 0.22426471 0.38737745 0.15122549 0.11752451],125.0,0.2832107843137255
https_i.ytimg.comvi-hI5Ds3IgVMdefault.jpg,False,False,False,False,False,False,0,[0.45857843 0.10379902 0.13051471 0.12046569 0.18664216],71.0,[0.75355392 0.06372549 0.03921569 0.07205882 0.07144608],20.0,[0.28161765 0.15330882 0.175      0.10036765 0.28970588],120.0,[0.30808824 0.09227941 0.11421569 0.21519608 0.27022059],147.0,0.39534313725490194
https_i.ytimg.comvi-hg_VRwS5RIdefault.jpg,False,False,False,False,False,False,0,[0.52720588 0.08864379 0.05690359 0.1246732  0.20257353],43.0,[0.81470588 0.04436275 0.06801471 0.03811275 0.03480392],19.0,[0.68553922 0.17132353 0.05686275 0.04840686 0.03786765],35.0,[0.05502451 0.02855392 0.05612745 0.30416667 0.55612745],208.0,0.19178921568627452
https_i.ytimg.comvi-jWIDwq44ZIdefault.jpg,True,True,False,False,False,False,0,[0.56723856 0.16801471 0.11180556 0.08459967 0.0683415 ],36.0,[0.50968137 0.37818627 0.02389706 0.04044118 0.04779412],34.0,[0.3185049  0.15098039 0.20698529 0.1620098  0.16151961],107.0,[0.72965686 0.1002451  0.07757353 0.04901961 0.0435049 ],16.0,0.1355392156862745
https_i.ytimg.comvi-kETYvHON_Idefault.jpg,False,False,False,False,False,False,0,[0.21045752 0.30612745 0.17054739 0.19109477 0.12177288],97.0,[0.23161765 0.03308824 0.47916667 0.15061275 0.10551471],87.0,[0.27181373 0.44901961 0.11139706 0.08455882 0.08321078],89.0,[0.11605392 0.0377451  0.15294118 0.41115196 0.28210784],182.0,0.19558823529411765
https_i.ytimg.comvi-kTWIm7m4Uwdefault.jpg,True,True,False,False,False,False,0,[0.55273693 0.13962418 0.10089869 0.04607843 0.16066176],40.0,[0.72303922 0.14387255 0.04742647 0.06053922 0.02512255],21.0,[0.60723039 0.23002451 0.09803922 0.02230392 0.04240196],18.0,[0.20477941 0.12720588 0.13357843 0.09485294 0.43958333],167.0,0.15404411764705883
https_i.ytimg.comvi-kxPDAiuijodefault.jpg,True,True,False,False,False,False,1,[0.18415033 0.19452614 0.22385621 0.26654412 0.1309232 ],125.0,[0.22732843 0.0120098  0.07279412 0.20661765 0.48125   ],136.0,[0.22071078 0.29620098 0.24313725 0.13517157 0.10477941],99.0,[0.10539216 0.24276961 0.15833333 0.21004902 0.28345588],152.0,0.2846813725490196
https_i.ytimg.comvi-l6wrTvMcbYdefault.jpg,True,True,False,False,False,False,0,[0.18267974 0.17626634 0.27736928 0.21013072 0.15355392],138.0,[0.42794118 0.00894608 0.01801471 0.19779412 0.34730392],133.0,[0.11531863 0.41151961 0.16875    0.2745098  0.02990196],96.0,[0.08639706 0.07745098 0.3254902  0.1314951  0.37916667],176.5,0.19840686274509803
https_i.ytimg.comvi-l7TOYJZBtIdefault.jpg,True,True,False,False,False,False,0,[0.50910948 0.1184232  0.21621732 0.11323529 0.04301471],46.0,[0.67953431 0.02377451 0.04791667 0.18921569 0.05955882],7.0,[0.7557598  0.08958333 0.06433824 0.07585784 0.01446078],7.0,[0.08345588 0.23345588 0.36384804 0.20796569 0.11127451],121.0,0.10428921568627451
https_i.ytimg.comvi-lgcAySBbTAdefault.jpg,True,True,False,False,False,False,0,[0.32418301 0.16601307 0.25310458 0.09946895 0.15723039],104.0,[0.38357843 0.04877451 0.10563725 0.35808824 0.10392157],103.0,[0.2682598  0.20992647 0.12953431 0.06789216 0.32438725],107.0,[0.29620098 0.20441176 0.21041667 0.14166667 0.14730392],101.0,0.30098039215686273
https_i.ytimg.comvi-m3L9lA5_tAdefault.jpg,True,True,True,False,False,False,0,[0.33349673 0.12401961 0.2377451  0.11376634 0.19097222],110.0,[0.44142157 0.01568627 0.27769608 0.22634804 0.03884804],87.0,[0.52144608 0.03468137 0.14767157 0.25796569 0.03823529],15.0,[0.03186275 0.08370098 0.28517157 0.06458333 0.53468137],239.5,0.1213235294117647
https_i.ytimg.comvi-mNlASb89Wodefault.jpg,True,True,True,False,False,False,0,[0.56711601 0.28472222 0.07630719 0.0504085  0.02144608],42.0,[0.64093137 0.24166667 0.04656863 0.01789216 0.05294118],25.0,[0.31151961 0.46519608 0.15171569 0.0310049  0.04056373],73.5,[0.53664216 0.30955882 0.05710784 0.06360294 0.03308824],43.0,0.07095588235294117
https_i.ytimg.comvi-mZZAvIHMvQdefault.jpg,False,False,False,False,False,False,1,[0.35543301 0.29628268 0.15812908 0.1370915  0.05306373],70.0,[0.51997549 0.23958333 0.0817402  0.02977941 0.12892157],30.0,[0.34338235 0.37046569 0.17377451 0.04926471 0.06311275],70.0,[0.15710784 0.25539216 0.25637255 0.23504902 0.09607843],116.0,0.278921568627451
https_i.ytimg.comvi-mvfLtZTe3Qdefault.jpg,False,False,False,False,False,False,0,[0.28439542 0.33827614 0.26911765 0.09705882 0.01115196],88.0,[0.23492647 0.09742647 0.3872549  0.20784314 0.07254902],100.0,"[5.46323529e-01 3.90563725e-01 6.07843137e-02 1.83823529e-03
 4.90196078e-04]",47.0,[0.0620098  0.44754902 0.27757353 0.1872549  0.02561275],112.0,0.23480392156862745
https_i.ytimg.comvi-nbm90xAhWYdefault.jpg,False,False,False,False,False,False,0,[0.79166667 0.05175654 0.04473039 0.05208333 0.05976307],0.0,[0.76789216 0.04019608 0.02769608 0.05808824 0.10612745],0.0,[0.78198529 0.06348039 0.02794118 0.02230392 0.10428922],0.0,[0.80514706 0.04767157 0.03860294 0.03357843 0.075     ],0.0,0.11397058823529412
https_i.ytimg.comvi-o7zywbiFVIdefault.jpg,True,True,True,False,False,False,1,[0.37103758 0.23549837 0.21638072 0.10453431 0.07254902],78.0,[0.96446078 0.0057598  0.00330882 0.01531863 0.01115196],18.0,[0.11409314 0.47904412 0.26066176 0.10012255 0.04607843],84.0,[0.03247549 0.22647059 0.36764706 0.20318627 0.17022059],142.0,0.19448529411764706
https_i.ytimg.comvi-oCQn2VkStIdefault.jpg,True,True,True,False,False,False,0,[0.3189134  0.22177288 0.27753268 0.11748366 0.06429739],96.0,[0.23419118 0.03590686 0.41348039 0.2745098  0.04191176],101.0,[0.62953431 0.15098039 0.09938725 0.05772059 0.06237745],34.0,[0.07095588 0.24656863 0.29620098 0.2557598  0.13051471],138.0,0.17769607843137256
https_i.ytimg.comvi-oOlAGKBXnAdefault.jpg,True,True,True,False,False,False,0,[0.44195261 0.17128268 0.23125    0.11058007 0.04493464],61.0,[0.69669118 0.02561275 0.05404412 0.05477941 0.16887255],13.0,[0.53897059 0.32279412 0.08382353 0.02316176 0.03125   ],49.0,[0.08039216 0.16568627 0.52598039 0.12585784 0.10208333],134.0,0.14129901960784313
https_i.ytimg.comvi-oXybog2IuIdefault.jpg,False,False,False,False,False,False,0,[0.03745915 0.34219771 0.24003268 0.1873366  0.19297386],125.5,[0.00710784 0.00625    0.89779412 0.08002451 0.00882353],79.0,[0.0752451  0.07242647 0.18443627 0.19093137 0.47696078],196.5,[0.02843137 0.19718137 0.30796569 0.36446078 0.10196078],150.0,0.21066176470588235
https_i.ytimg.comvi-p-PToD2URAdefault.jpg,False,False,False,False,False,False,0,[0.28247549 0.14885621 0.25183824 0.08002451 0.23680556],103.0,"[3.55392157e-03 7.35294118e-04 1.21078431e-01 8.74264706e-01
 3.67647059e-04]",104.0,[0.03860294 0.02058824 0.02095588 0.23088235 0.68897059],218.0,[0.82120098 0.13713235 0.01188725 0.00870098 0.02107843],37.0,0.05269607843137255
https_i.ytimg.comvi-p2lhxUqMMQdefault.jpg,True,False,True,True,False,False,0,[0.40020425 0.14375    0.11131536 0.15253268 0.19219771],86.0,[0.85526961 0.02757353 0.03835784 0.02181373 0.05698529],15.0,[0.19987745 0.25147059 0.11617647 0.11531863 0.31715686],118.0,[0.13063725 0.13688725 0.18590686 0.28713235 0.25943627],165.0,0.30747549019607845
https_i.ytimg.comvi-pCzLbCCppodefault.jpg,False,False,False,False,False,False,0,[0.39256536 0.25796569 0.14227941 0.10077614 0.1064134 ],71.0,[0.43443627 0.25392157 0.23872549 0.03627451 0.03664216],49.0,[0.58382353 0.23333333 0.10306373 0.05257353 0.02720588],38.0,[0.07291667 0.14705882 0.26115196 0.22683824 0.29203431],156.0,0.29730392156862745
https_i.ytimg.comvi-pOSRBAqUdMdefault.jpg,False,False,False,False,False,False,0,[0.51343954 0.05747549 0.05261438 0.16107026 0.21540033],36.0,[0.67610294 0.03860294 0.0627451  0.02781863 0.19473039],0.0,[0.82818627 0.04693627 0.03848039 0.03026961 0.05612745],0.0,[0.01887255 0.04338235 0.0814951  0.26617647 0.59007353],211.0,0.14840686274509804
https_i.ytimg.comvi-ppaazmNIgAdefault.jpg,True,True,False,False,False,False,1,[0.39191176 0.16168301 0.23492647 0.12867647 0.08280229],83.0,[0.18431373 0.10955882 0.17916667 0.44068627 0.08627451],109.0,[0.60845588 0.19411765 0.09117647 0.0379902  0.0682598 ],31.0,[0.34117647 0.1122549  0.09669118 0.26973039 0.18014706],140.0,0.1857843137254902
https_i.ytimg.comvi-py2awmME8sdefault.jpg,True,True,False,False,False,False,0,[0.4373366  0.22655229 0.19387255 0.0817402  0.06049837],66.0,[0.33247549 0.0252451  0.29191176 0.24289216 0.10747549],96.0,[0.20428922 0.39718137 0.17904412 0.07634804 0.14313725],85.0,[0.76335784 0.07181373 0.05196078 0.05698529 0.05588235],30.0,0.12536764705882353
https_i.ytimg.comvi-rZkKvRZ0UEdefault.jpg,True,True,False,False,False,False,0,[0.42234477 0.23272059 0.17553105 0.10179739 0.06760621],65.0,[0.59705882 0.04558824 0.07696078 0.13933824 0.14105392],17.0,[0.34338235 0.35232843 0.15416667 0.05784314 0.09227941],70.0,[0.31642157 0.26323529 0.19129902 0.12156863 0.10747549],85.0,0.28088235294117647
https_i.ytimg.comvi-s3j-ptJD10default.jpg,False,False,False,False,False,False,0,[0.27830882 0.09346405 0.3254902  0.06948529 0.23325163],105.0,[0.09742647 0.00477941 0.70968137 0.17340686 0.01470588],105.0,[0.69522059 0.1379902  0.06531863 0.05563725 0.04583333],26.0,[0.0442402  0.07414216 0.09178922 0.14031863 0.6495098 ],227.0,0.17683823529411766
https_i.ytimg.comvi-sXnoM6rDB4default.jpg,True,True,True,False,False,False,0,[0.35518791 0.23586601 0.30167484 0.07071078 0.03656046],89.0,[0.94938725 0.00857843 0.02132353 0.00392157 0.01678922],12.0,[0.07107843 0.30980392 0.53137255 0.0567402  0.0310049 ],113.0,[0.05759804 0.4252451  0.30428922 0.13823529 0.07463235],108.0,0.1636029411764706
https_i.ytimg.comvi-su6If-bd4Udefault.jpg,True,True,False,False,False,False,1,[0.31409314 0.19456699 0.21617647 0.21523693 0.05992647],100.0,[0.48026961 0.01127451 0.07340686 0.08284314 0.35220588],93.0,[0.16004902 0.21102941 0.29387255 0.20392157 0.13112745],124.0,[0.32696078 0.30147059 0.21531863 0.10906863 0.04718137],76.0,0.2767156862745098
https_i.ytimg.comvi-t1q78GYNwwdefault.jpg,True,True,False,False,False,False,0,[0.2692402  0.27103758 0.23496732 0.08296569 0.14178922],97.0,[0.49914216 0.04411765 0.40428922 0.02083333 0.03161765],36.0,[0.23897059 0.30171569 0.37438725 0.04889706 0.03602941],94.5,[0.0497549  0.09938725 0.29620098 0.1682598  0.38639706],162.0,0.2204656862745098
https_i.ytimg.comvi-t5YLGn3VHQdefault.jpg,False,False,False,False,False,False,0,[0.32201797 0.44313725 0.12916667 0.05620915 0.04946895],73.0,[0.20367647 0.18602941 0.53553922 0.05563725 0.01911765],88.0,[0.44571078 0.33884804 0.14558824 0.03615196 0.03370098],57.0,[0.26580882 0.38578431 0.12034314 0.11740196 0.11066176],76.0,0.21948529411764706
https_i.ytimg.comvi-tjucPZlcgcdefault.jpg,True,True,False,False,False,False,1,[0.32181373 0.18402778 0.26164216 0.10816993 0.12434641],100.0,[0.35269608 0.00147059 0.02732843 0.48492647 0.13357843],113.0,[0.47352941 0.34669118 0.14154412 0.02291667 0.01531863],53.5,[0.14901961 0.19080882 0.12242647 0.18321078 0.35453431],167.0,0.17279411764705882
https_i.ytimg.comvi-trTIbE3N4Ydefault.jpg,False,False,False,False,False,False,0,[0.42369281 0.23602941 0.14403595 0.10077614 0.09546569],67.0,[0.46715686 0.17990196 0.2310049  0.0560049  0.06593137],41.0,[0.1372549  0.23014706 0.22610294 0.17389706 0.23259804],128.0,[0.57389706 0.19852941 0.10661765 0.06715686 0.05379902],38.0,0.23370098039215687
https_i.ytimg.comvi-txKpma65ZUdefault.jpg,True,True,False,False,False,False,0,[0.13843954 0.18909314 0.2931781  0.24857026 0.13071895],137.0,[0.09742647 0.00208333 0.00453431 0.39926471 0.49669118],143.0,[0.24852941 0.32254902 0.15012255 0.11580882 0.1629902 ],88.0,[0.07156863 0.24497549 0.24987745 0.20723039 0.22634804],137.0,0.22463235294117648
https_i.ytimg.comvi-uuq9V38Akwdefault.jpg,True,True,True,False,False,False,1,[0.20731209 0.27626634 0.3559232  0.08607026 0.0744281 ],102.0,[0.16409314 0.0370098  0.44571078 0.3067402  0.04644608],103.0,[0.28651961 0.43125    0.18063725 0.05245098 0.04914216],74.0,[0.14571078 0.20833333 0.30490196 0.16691176 0.17414216],133.0,0.2161764705882353
https_i.ytimg.comvi-v-_Z11T5L4default.jpg,True,True,False,False,False,False,1,[0.28504902 0.34485294 0.17655229 0.13635621 0.05718954],91.0,[0.44987745 0.02561275 0.42610294 0.04191176 0.0564951 ],83.0,[0.27438725 0.32953431 0.21017157 0.12230392 0.06360294],82.0,[0.11691176 0.31838235 0.22267157 0.23406863 0.10796569],124.0,0.24424019607843137
https_i.ytimg.comvi-wuvYC0x5lcdefault.jpg,True,True,False,False,False,False,0,[0.39607843 0.15702614 0.19419935 0.14714052 0.10555556],85.0,[0.48186275 0.03958333 0.14375    0.12120098 0.21360294],46.0,[0.39914216 0.23272059 0.1685049  0.09595588 0.10367647],70.0,[0.2870098  0.17867647 0.17843137 0.14571078 0.21017157],112.0,0.26090686274509806
https_i.ytimg.comvi-xAMnJgc3oAdefault.jpg,True,True,False,False,False,False,0,[0.39624183 0.22986111 0.08169935 0.26764706 0.02455065],70.0,[0.27083333 0.00330882 0.00257353 0.01433824 0.70894608],164.0,[0.24289216 0.57487745 0.11053922 0.0314951  0.04019608],70.0,[0.67254902 0.11151961 0.10490196 0.07757353 0.03345588],42.0,0.14767156862745098
https_i.ytimg.comvi-xxfT301Ii8default.jpg,True,True,True,False,False,False,0,[0.44289216 0.16919935 0.13578431 0.14468954 0.10743464],68.0,[0.59509804 0.03566176 0.04227941 0.11066176 0.21629902],18.0,[0.50306373 0.27352941 0.09620098 0.06960784 0.05759804],50.0,[0.20526961 0.1872549  0.16176471 0.1810049  0.26470588],135.0,0.2792892156862745
https_i.ytimg.comvi-yMXWp-Fh3gdefault.jpg,True,True,False,False,False,False,0,[0.36740196 0.35792484 0.1189951  0.07332516 0.08235294],76.0,[0.37463235 0.09558824 0.42830882 0.06409314 0.03737745],76.0,[0.53541667 0.25257353 0.09460784 0.03651961 0.08088235],47.0,[0.15563725 0.38651961 0.14031863 0.15134804 0.16617647],94.0,0.29901960784313725
https_i.ytimg.comvi-z2EqJTyAiUdefault.jpg,False,False,False,False,False,False,0,[0.34632353 0.27544935 0.18533497 0.14701797 0.04587418],80.0,[0.31041667 0.04620098 0.26004902 0.1620098  0.22132353],94.0,[0.16764706 0.3004902  0.23051471 0.18247549 0.11887255],108.0,[0.53921569 0.29056373 0.10404412 0.04742647 0.01875   ],46.0,0.15269607843137256
https_i.ytimg.comvi-zrJwYFJtZodefault.jpg,True,True,False,False,False,False,0,[0.29669118 0.11098856 0.28390523 0.15853758 0.14987745],107.0,[0.56862745 0.1560049  0.24963235 0.02046569 0.00526961],29.0,[0.17401961 0.20085784 0.37058824 0.21727941 0.0372549 ],120.0,[0.02095588 0.11887255 0.23480392 0.23823529 0.38713235],186.0,0.23958333333333334
https_i.ytimg.comvi0-7wMD5ISIsdefault.jpg,False,False,False,False,False,False,0,[0.35196078 0.14240196 0.17512255 0.15927288 0.17124183],103.0,[0.46237745 0.03823529 0.13713235 0.18713235 0.17512255],70.0,[0.54889706 0.21372549 0.11789216 0.05906863 0.06041667],42.0,[0.02316176 0.1064951  0.14926471 0.27377451 0.44730392],196.0,0.28455882352941175
https_i.ytimg.comvi0-M5C7sQdGIdefault.jpg,True,True,True,False,False,False,0,[0.23137255 0.34301471 0.19199346 0.18966503 0.04395425],75.0,[0.18835784 0.00367647 0.03235294 0.18051471 0.59509804],150.0,[0.26078431 0.51556373 0.14093137 0.06703431 0.01568627],66.0,[0.27708333 0.4754902  0.06017157 0.07193627 0.11531863],60.0,0.16004901960784312
https_i.ytimg.comvi0-VAnh7r-_8default.jpg,False,False,False,False,False,False,0,[0.42818627 0.23999183 0.22218137 0.09052288 0.01911765],61.0,[0.38946078 0.0120098  0.17879902 0.27365196 0.14607843],103.0,[0.25882353 0.36740196 0.21311275 0.11041667 0.0502451 ],79.0,[0.63051471 0.28235294 0.05526961 0.0247549  0.00710784],41.0,0.12610294117647058
https_i.ytimg.comvi0-_h-qFt_zsdefault.jpg,True,True,False,False,False,False,0,[0.37034314 0.26613562 0.24918301 0.10053105 0.01380719],80.0,[0.44031863 0.03541667 0.32843137 0.12573529 0.07009804],84.0,[0.52757353 0.33259804 0.12022059 0.01875    0.00085784],48.0,[0.11973039 0.27414216 0.34276961 0.22279412 0.04056373],109.0,0.14607843137254903
https_i.ytimg.comvi00RpZZThSAsdefault.jpg,True,True,True,False,False,False,0,[0.44857026 0.22663399 0.16556373 0.11678922 0.04244281],61.0,[0.84436275 0.04681373 0.03186275 0.01151961 0.06544118],15.0,[0.36617647 0.29264706 0.225      0.10073529 0.01544118],72.0,[0.10821078 0.33688725 0.25747549 0.18553922 0.11188725],112.0,0.25588235294117645
https_i.ytimg.comvi00mdcc9o28Adefault.jpg,False,False,False,False,False,False,1,[0.34452614 0.21625817 0.2122549  0.13406863 0.09289216],88.0,[0.5254902  0.0067402  0.06017157 0.22659314 0.1810049 ],17.0,[0.23517157 0.24669118 0.19007353 0.17561275 0.15245098],105.0,[0.26948529 0.3629902  0.15269608 0.08860294 0.12622549],82.0,0.2520833333333333
https_i.ytimg.comvi00nmxR1mxIAdefault.jpg,True,True,False,False,False,False,0,[0.2752451  0.17291667 0.31486928 0.18439542 0.05257353],110.0,[0.59632353 0.00453431 0.01629902 0.26102941 0.12181373],16.0,[0.20183824 0.32328431 0.3557598  0.08737745 0.0317402 ],99.0,[0.03590686 0.19362745 0.28786765 0.36066176 0.12193627],151.0,0.191421568627451
https_i.ytimg.comvi02N508BDngcdefault.jpg,True,False,True,False,False,False,0,[0.07324346 0.1500817  0.37598039 0.08080065 0.31989379],121.0,[0.06593137 0.00612745 0.16360294 0.75159314 0.0127451 ],114.0,[0.03615196 0.05404412 0.03676471 0.06544118 0.80759804],251.0,[0.11372549 0.30686275 0.25968137 0.16764706 0.15208333],116.0,0.2905637254901961
https_i.ytimg.comvi02e9klKUN0Ydefault.jpg,True,True,False,False,False,False,1,[0.36397059 0.23202614 0.09285131 0.10910948 0.20204248],76.0,[0.42095588 0.17218137 0.36384804 0.03566176 0.00735294],60.0,[0.62867647 0.31384804 0.04044118 0.01617647 0.00085784],27.0,[0.00857843 0.0317402  0.07316176 0.33259804 0.55392157],212.0,0.18394607843137256
https_i.ytimg.comvi069D0NmW39odefault.jpg,True,True,False,False,False,False,0,[0.48721405 0.22140523 0.11560458 0.10212418 0.07365196],55.0,[0.54276961 0.23247549 0.12928922 0.02683824 0.06862745],30.0,[0.14730392 0.3060049  0.24117647 0.1625     0.14301471],110.0,[0.67916667 0.09620098 0.06654412 0.08014706 0.07794118],22.0,0.160171568627451
